SpectrogramFile,RawIQFile,Class,Scenario,CenterFrequency_Hz,SampleRate_Hz,ReceiverGain_dB,SNR_dB,FrequencyOffset_MHz,ADC_ClipRatio
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00012.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00012.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,4.46046133071992,20,-4.97396788707112,0.0046142578125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00012.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00012.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,-0.761898089138382,4,-1.27302776761938,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00012.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00012.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,1.66063899332359,8,7.72318960531778,0.00018310546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00012.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00012.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,2.86614549866485,30,15.4261262713334,0.00106201171875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00013.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00013.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,6.67441487774739,20,13.5612774269709,0.64405517578125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00013.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00013.mat,Noise,Receiver noise floor,2437000000,40000000,-6.94055921118378,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00013.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00013.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-4.27704171853954,12,7.59755435355291,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00013.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00013.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,-0.929371033965253,0,0.985258177664073,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00013.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00013.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,0.602697087844424,30,-6.27344767567763,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00013.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00013.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-0.403083361150527,12,18.0024983674087,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00014.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00014.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,4.63027975055785,6,-10.3238733575197,0.06348876953125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00014.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00014.mat,Noise,Receiver noise floor,2437000000,40000000,-0.593062068700156,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00014.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00014.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-4.63201542800165,8,4.94061026150274,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00014.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00014.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,-6.7878675626541,12,-2.75973941328198,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00014.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00014.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-1.77308139975619,0,-5.51564167287561,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00014.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00014.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-6.74485554572163,30,15.4596595645758,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00015.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00015.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,1.84242387191401,0,-7.76723266077081,0.00030517578125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00015.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00015.mat,Noise,Receiver noise floor,2437000000,40000000,-1.34796105651365,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00015.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00015.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-7.78636358193548,15,0.526116029636608,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00015.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00015.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,-4.76742457564914,-4,0.811071133012485,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00015.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00015.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-2.63474457632878,2,-6.82661614859846,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00015.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00015.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-4.31117846765936,-4,-15.2414282081419,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00016.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00016.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-5.51626151256001,-4,10.0051477688185,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00016.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00016.mat,Noise,Receiver noise floor,2437000000,40000000,-6.6330743726971,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00016.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00016.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,2.00827706905928,-6,9.29471554449606,0.00015869140625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00016.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00016.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,1.48993475900217,8,1.28471375921399,0.00010986328125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00016.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00016.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,1.68763568434775,10,-5.77722330246227,0.00035400390625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00016.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00016.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,2.25323771407295,25,-15.8724481814246,0.0005126953125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00017.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00017.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,2.83706567822986,20,-11.1347513505819,0.28328857421875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00017.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00017.mat,Noise,Receiver noise floor,2437000000,40000000,-2.04604700255984,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00017.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00017.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-5.26492645469973,20,-9.82909007568937,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00017.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00017.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,-7.65732272377808,-4,-1.28918263041683,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00017.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00017.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-4.74198585836331,0,3.64242236882698,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00017.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00017.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-0.848427886041446,12,16.3149162602411,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00018.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00018.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-7.6755612411537,-6,12.1127504758166,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00018.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00018.mat,Noise,Receiver noise floor,2437000000,40000000,-7.26904308388258,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00018.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00018.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-1.90441205312192,-2,-12.5081828944333,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00018.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00018.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,0.768235918445482,20,-0.215950918758919,0.0001220703125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00018.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00018.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-6.28592297011564,15,-7.07794309593993,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00018.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00018.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-3.55444092491718,30,-15.6767045661533,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00019.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00019.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,6.63229896064857,25,2.07398139554483,0.595703125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00019.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00019.mat,Noise,Receiver noise floor,2437000000,40000000,-1.77633393681339,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00019.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00019.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-3.86737253242962,30,-0.942433602049743,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00019.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00019.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,3.14133762925827,-4,1.18403231103959,0.00086669921875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00019.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00019.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-4.61798793504804,25,-7.56740515818604,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00019.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00019.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,3.48215985453834,4,15.4822368528743,0.001171875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00020.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00020.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,3.056324434536,-4,-14.3931449938941,2.44140625e-05
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00020.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00020.mat,Noise,Receiver noise floor,2437000000,40000000,3.6372939382916,NaN,NaN,0.0036865234375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00020.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00020.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,1.9689542613261,6,8.27882305751197,0.00189208984375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00020.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00020.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,-5.74150880615665,4,-0.107848144931947,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00020.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00020.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-6.41093220666909,6,3.8774461223558,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00020.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00020.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,2.3669591265572,8,-16.5111978095035,0.00074462890625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00021.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00021.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,-5.92259715003245,20,14.4376306352427,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00021.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00021.mat,Noise,Receiver noise floor,2437000000,40000000,-0.409737961590716,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00021.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00021.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,1.91761218821252,4,-2.27127809668833,0.00018310546875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00021.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00021.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,-1.06328621761149,10,-0.404393566331679,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00021.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00021.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-7.53830115478983,-2,-5.40951056206643,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00021.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00021.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-4.3692101744195,12,-18.7833731935215,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00022.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00022.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,5.73221799745712,10,-9.05184258053829,0.1635986328125
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00022.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00022.mat,Noise,Receiver noise floor,2437000000,40000000,-5.30658602787984,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00022.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00022.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,-6.08780398662812,25,-15.6572903959626,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00022.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00022.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,2.87401730327995,2,0.266258919358375,0.00101318359375
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00022.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00022.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,-0.0951180996603327,6,4.03578471492213,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_00022.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Separated\WiFi_Bluetooth_Separated_sdrsim_iq_00022.mat,WiFi_Bluetooth_Separated,WiFi and Bluetooth separated,2437000000,40000000,-4.65332482657938,8,14.4515464761258,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Bluetooth\Bluetooth_sdrsim_00023.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Bluetooth\Bluetooth_sdrsim_iq_00023.mat,Bluetooth,Bluetooth SDR-like capture,2437000000,40000000,6.88773150364153,30,5.4660653139304,0.34462890625
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Noise\Noise_sdrsim_00023.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Noise\Noise_sdrsim_iq_00023.mat,Noise,Receiver noise floor,2437000000,40000000,-1.05154560865455,NaN,NaN,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\Unknown\Unknown_sdrsim_00023.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\Unknown\Unknown_sdrsim_iq_00023.mat,Unknown,Unknown SDR-like RF signal,2437000000,40000000,3.59842355804805,20,-7.30982148101232,0.03504638671875
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi\WiFi_sdrsim_00023.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi\WiFi_sdrsim_iq_00023.mat,WiFi,WiFi SDR-like capture,2437000000,40000000,-4.58764294493923,25,-2.291683859735,0
C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\spectrograms\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_00023.png,C:\Users\DETPC\Desktop\Proyecto\data_simulated_sdr_v1\raw_iq_samples\WiFi_Bluetooth_Overlap\WiFi_Bluetooth_Overlap_sdrsim_iq_00023.mat,WiFi_Bluetooth_Overlap,WiFi and Bluetooth overlapping,2437000000,40000000,3.89457133426081,6,3.14984243524853,0.0066650390625
